vnr_uid,best_algorithm,v_net_id,seed,result,v_net_num_nodes,v_net_num_edges,v_net_lifetime,v_net_demand,v_net_node_demand,v_net_link_demand,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,event_time,v_net_arrival_time,inservice_count,num_algorithms_tested,algorithms_tested
7_4_201.0,mcts,7,4,False,10,29,1297.7818492733904,482.0,241.0,1721.0,10885.0,1170,9715.0,0.0,0.0,201.0,201.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
7_4_204.0,mcts,7,4,False,9,18,10.071946596146812,144.0,72.0,546.0,15934.0,1266,14668.0,0.0,0.0,204.0,204.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
80_0_1336.0,mip,80,0,False,25,165,143.96587324166097,1950.0,975.0,15459.0,10495.0,1133,9362.0,0.0,0.0,1336.0,1336.0,0,2,mip
80_0_1990.0,mcts,80,0,False,19,87,197.9677354361268,732.0,366.0,5017.0,10495.0,1133,9362.0,0.0,0.0,1990.0,1990.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
80_0_1993.0,mip,80,0,False,3,2,1410.3179213908877,112.0,56.0,82.0,5065.0,718,4347.0,0.0,0.0,1993.0,1993.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
80_0_997.0,mcts,80,0,False,9,17,1030.4106121944408,278.0,139.0,686.0,10495.0,1133,9362.0,0.0,0.0,997.0,997.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
80_1_2018.0,mcts,80,1,False,10,27,1010.6521937181049,232.0,116.0,556.0,5188.0,764,4424.0,0.0,0.0,2018.0,2018.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
80_1_2093.0,mcts,80,1,False,12,39,1411.9625575167931,632.0,316.0,2477.0,9881.0,1235,8646.0,0.0,0.0,2093.0,2093.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
80_1_993.0,mcts,80,1,False,14,49,201.78114059119895,514.0,257.0,1922.0,9881.0,1235,8646.0,0.0,0.0,993.0,993.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
80_2_1000.0,mcts,80,2,False,7,11,1005.6307457930692,180.0,90.0,569.0,10585.0,1285,9300.0,0.0,0.0,1000.0,1000.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
80_2_1947.0,mcts,80,2,False,11,30,541.0035031342369,484.0,242.0,2206.0,10585.0,1285,9300.0,0.0,0.0,1947.0,1947.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
80_2_1960.0,mip,80,2,False,3,2,96.62504407821687,34.0,17.0,15.0,15666.0,1286,14380.0,0.0,0.0,1960.0,1960.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
80_3_2044.0,mcts,80,3,False,19,86,651.8429705825037,958.0,479.0,5163.0,10503.0,1172,9331.0,0.0,0.0,2044.0,2044.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
80_3_2083.0,ga_meta,80,3,False,2,1,94.68411448629094,48.0,24.0,15.0,15828.0,1173,14655.0,0.0,0.0,2083.0,2083.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
80_3_994.0,mcts,80,3,False,15,52,99.6770939463462,476.0,238.0,2142.0,10503.0,1172,9331.0,0.0,0.0,994.0,994.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
80_4_1029.0,mcts,80,4,False,12,34,173.26384215152254,400.0,200.0,1265.0,10885.0,1170,9715.0,0.0,0.0,1029.0,1029.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
80_4_2000.0,mcts,80,4,False,19,95,44.916309240461025,924.0,462.0,5814.0,10885.0,1170,9715.0,0.0,0.0,2000.0,2000.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
80_4_2028.0,mcts,80,4,False,8,12,382.8806272396345,198.0,99.0,350.0,15934.0,1266,14668.0,0.0,0.0,2028.0,2028.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
81_0_1011.0,mcts,81,0,False,11,35,159.78732849638575,426.0,213.0,1584.0,10495.0,1133,9362.0,0.0,0.0,1011.0,1011.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
81_0_1349.0,mip,81,0,False,30,259,777.1857154590983,2310.0,1155.0,24712.0,10495.0,1133,9362.0,0.0,0.0,1349.0,1349.0,0,2,mip
81_0_2018.0,mip,81,0,False,8,17,24.9883529183461,462.0,231.0,870.0,10495.0,1133,9362.0,0.0,0.0,2018.0,2018.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
81_0_2027.0,rw_rank_bfs,81,0,False,7,11,724.7773911425162,120.0,60.0,260.0,5065.0,718,4347.0,0.0,0.0,2027.0,2027.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
81_1_1011.0,mcts,81,1,False,12,37,70.2042614479265,502.0,251.0,1500.0,9881.0,1235,8646.0,0.0,0.0,1011.0,1011.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
81_1_2042.0,rw_rank_bfs,81,1,False,6,5,771.2688356656797,164.0,82.0,129.0,5188.0,764,4424.0,0.0,0.0,2042.0,2042.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
81_1_2115.0,mcts,81,1,False,19,88,506.852331746626,1016.0,508.0,5726.0,9881.0,1235,8646.0,0.0,0.0,2115.0,2115.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
81_2_1012.0,mcts,81,2,False,9,15,1824.8172131262208,318.0,159.0,631.0,10585.0,1285,9300.0,0.0,0.0,1012.0,1012.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
81_2_1968.0,mcts,81,2,False,16,54,828.6831188621766,854.0,427.0,3074.0,10585.0,1285,9300.0,0.0,0.0,1968.0,1968.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
81_2_1981.0,sa_meta,81,2,False,9,18,41.276938139525015,116.0,58.0,444.0,15666.0,1286,14380.0,0.0,0.0,1981.0,1981.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
81_3_1014.0,mcts,81,3,False,13,33,680.9558437790098,522.0,261.0,1420.0,10503.0,1172,9331.0,0.0,0.0,1014.0,1014.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
81_3_2074.0,mcts,81,3,False,15,49,64.30332789716408,650.0,325.0,2868.0,10503.0,1172,9331.0,0.0,0.0,2074.0,2074.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
81_3_2104.0,ga_meta,81,3,False,3,2,881.3875681485184,54.0,27.0,32.0,15828.0,1173,14655.0,0.0,0.0,2104.0,2104.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
81_4_1040.0,ga_meta,81,4,False,5,5,1296.382585161792,166.0,83.0,160.0,10885.0,1170,9715.0,0.0,0.0,1040.0,1040.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
81_4_2024.0,mcts,81,4,False,19,85,335.814889825915,1044.0,522.0,5408.0,10885.0,1170,9715.0,0.0,0.0,2024.0,2024.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
81_4_2052.0,mcts,81,4,False,10,21,174.38391613886938,226.0,113.0,596.0,15934.0,1266,14668.0,0.0,0.0,2052.0,2052.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
82_0_1027.0,mcts,82,0,False,9,19,799.859729757419,278.0,139.0,826.0,10495.0,1133,9362.0,0.0,0.0,1027.0,1027.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
82_0_1359.0,mip,82,0,False,23,148,688.7389156761731,1784.0,892.0,14529.0,10495.0,1133,9362.0,0.0,0.0,1359.0,1359.0,0,2,mip
82_0_2041.0,mcts,82,0,False,11,27,69.61767177320046,554.0,277.0,1581.0,10495.0,1133,9362.0,0.0,0.0,2041.0,2041.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
82_0_2050.0,ga_meta,82,0,False,5,5,690.4815385526072,138.0,69.0,87.0,5065.0,718,4347.0,0.0,0.0,2050.0,2050.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
82_1_1025.0,mcts,82,1,False,8,21,829.027112690544,330.0,165.0,810.0,9881.0,1235,8646.0,0.0,0.0,1025.0,1025.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
82_1_2068.0,rw_rank_bfs,82,1,False,6,8,146.986076211591,98.0,49.0,266.0,5188.0,764,4424.0,0.0,0.0,2068.0,2068.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
82_1_2142.0,mcts,82,1,False,13,39,2592.9388493614456,670.0,335.0,2289.0,9881.0,1235,8646.0,0.0,0.0,2142.0,2142.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
82_2_1024.0,mcts,82,2,False,15,55,705.3201925822669,544.0,272.0,2256.0,10585.0,1285,9300.0,0.0,0.0,1024.0,1024.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
82_2_1995.0,mcts,82,2,False,10,26,2092.0152073292707,486.0,243.0,1489.0,10585.0,1285,9300.0,0.0,0.0,1995.0,1995.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
82_2_2003.0,rw_rank_bfs,82,2,False,6,10,110.8841810536786,128.0,64.0,218.0,15666.0,1286,14380.0,0.0,0.0,2003.0,2003.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
82_3_1022.0,mip,82,3,False,5,5,227.44455299290692,166.0,83.0,196.0,10503.0,1172,9331.0,0.0,0.0,1022.0,1022.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
82_3_2100.0,mcts,82,3,False,8,15,2156.248559276248,494.0,247.0,905.0,10503.0,1172,9331.0,0.0,0.0,2100.0,2100.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
82_3_2132.0,mcts,82,3,False,9,22,21.490037552167237,162.0,81.0,692.0,15828.0,1173,14655.0,0.0,0.0,2132.0,2132.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
82_4_1044.0,mcts,82,4,False,9,17,99.51430336521751,278.0,139.0,629.0,10885.0,1170,9715.0,0.0,0.0,1044.0,1044.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
82_4_2053.0,mcts,82,4,False,11,27,315.34666297735845,492.0,246.0,1898.0,10885.0,1170,9715.0,0.0,0.0,2053.0,2053.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
82_4_2076.0,mcts,82,4,False,2,1,425.81782643280167,36.0,18.0,22.0,15934.0,1266,14668.0,0.0,0.0,2076.0,2076.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
83_0_1038.0,mcts,83,0,False,9,20,102.67388504774864,306.0,153.0,825.0,10495.0,1133,9362.0,0.0,0.0,1038.0,1038.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
83_0_1379.0,mip,83,0,False,16,69,217.3344630577812,1426.0,713.0,6822.0,10495.0,1133,9362.0,0.0,0.0,1379.0,1379.0,0,2,mip
83_0_2072.0,ga_meta,83,0,False,2,1,1170.2459814875444,68.0,34.0,27.0,5065.0,718,4347.0,0.0,0.0,2072.0,2072.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
83_0_2073.0,mcts,83,0,False,13,38,1137.5384985072794,594.0,297.0,2207.0,10495.0,1133,9362.0,0.0,0.0,2073.0,2073.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
83_1_1038.0,mcts,83,1,False,15,57,211.35903358903045,550.0,275.0,2291.0,9881.0,1235,8646.0,0.0,0.0,1038.0,1038.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
83_1_2089.0,mcts,83,1,False,9,17,42.917801169367394,182.0,91.0,497.0,5188.0,764,4424.0,0.0,0.0,2089.0,2089.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
83_1_2162.0,mcts,83,1,False,17,75,227.54110771718143,880.0,440.0,4208.0,9881.0,1235,8646.0,0.0,0.0,2162.0,2162.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
83_2_1034.0,mcts,83,2,False,12,33,1472.7415324126869,404.0,202.0,1251.0,10585.0,1285,9300.0,0.0,0.0,1034.0,1034.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
83_2_2025.0,mcts,83,2,False,9,21,1131.9152478295546,512.0,256.0,1221.0,10585.0,1285,9300.0,0.0,0.0,2025.0,2025.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
83_2_2027.0,rw_rank_bfs,83,2,False,5,7,280.6987287576031,86.0,43.0,185.0,15666.0,1286,14380.0,0.0,0.0,2027.0,2027.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
83_3_1030.0,mcts,83,3,False,15,57,749.7584777493389,584.0,292.0,2210.0,10503.0,1172,9331.0,0.0,0.0,1030.0,1030.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
83_3_2125.0,mcts,83,3,False,13,40,590.2480132195052,618.0,309.0,2606.0,10503.0,1172,9331.0,0.0,0.0,2125.0,2125.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
83_3_2157.0,ga_meta,83,3,False,10,18,1008.529014751481,228.0,114.0,538.0,15828.0,1173,14655.0,0.0,0.0,2157.0,2157.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
83_4_1053.0,mcts,83,4,False,11,24,511.6052911141581,468.0,234.0,1044.0,10885.0,1170,9715.0,0.0,0.0,1053.0,1053.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
83_4_2078.0,mcts,83,4,False,16,68,621.4774359803889,676.0,338.0,3946.0,10885.0,1170,9715.0,0.0,0.0,2078.0,2078.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
83_4_2105.0,mip,83,4,False,5,5,256.83072966306304,130.0,65.0,182.0,15934.0,1266,14668.0,0.0,0.0,2105.0,2105.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
84_0_1045.0,mip,84,0,False,8,10,1526.5923214708498,242.0,121.0,404.0,10495.0,1133,9362.0,0.0,0.0,1045.0,1045.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
84_0_1397.0,mip,84,0,False,16,76,2177.07855816112,1146.0,573.0,7026.0,10495.0,1133,9362.0,0.0,0.0,1397.0,1397.0,0,2,mip
84_0_2095.0,mcts,84,0,False,20,89,604.5812275694057,1124.0,562.0,5111.0,10495.0,1133,9362.0,0.0,0.0,2095.0,2095.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
84_0_2104.0,rw_rank_bfs,84,0,False,7,11,43.554292007231695,126.0,63.0,301.0,5065.0,718,4347.0,0.0,0.0,2104.0,2104.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
84_1_1051.0,ga_meta,84,1,False,5,6,1407.6018477044004,238.0,119.0,175.0,9881.0,1235,8646.0,0.0,0.0,1051.0,1051.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
84_1_2110.0,mip,84,1,False,9,19,85.84275994072463,140.0,70.0,364.0,5188.0,764,4424.0,0.0,0.0,2110.0,2110.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
84_1_2194.0,mcts,84,1,False,11,25,8.03490421319472,486.0,243.0,1594.0,9881.0,1235,8646.0,0.0,0.0,2194.0,2194.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
84_2_1045.0,mcts,84,2,False,11,24,101.23241080780778,392.0,196.0,923.0,10585.0,1285,9300.0,0.0,0.0,1045.0,1045.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
84_2_2046.0,mcts,84,2,False,12,34,1847.270357406091,616.0,308.0,2019.0,10585.0,1285,9300.0,0.0,0.0,2046.0,2046.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
84_2_2049.0,mip,84,2,False,8,13,513.3483154231568,154.0,77.0,294.0,15666.0,1286,14380.0,0.0,0.0,2049.0,2049.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
84_3_1047.0,mcts,84,3,False,11,29,788.2982631154766,398.0,199.0,1093.0,10503.0,1172,9331.0,0.0,0.0,1047.0,1047.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
84_3_2150.0,mcts,84,3,False,8,14,71.01267949274545,392.0,196.0,802.0,10503.0,1172,9331.0,0.0,0.0,2150.0,2150.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
84_3_2179.0,mip,84,3,False,9,17,563.500615369933,224.0,112.0,459.0,15828.0,1173,14655.0,0.0,0.0,2179.0,2179.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
84_4_1064.0,mcts,84,4,False,13,35,52.98603685218048,404.0,202.0,1246.0,10885.0,1170,9715.0,0.0,0.0,1064.0,1064.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
84_4_2103.0,mcts,84,4,False,17,81,553.0240069068589,908.0,454.0,5026.0,10885.0,1170,9715.0,0.0,0.0,2103.0,2103.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
84_4_2124.0,ga_meta,84,4,False,7,10,799.9766323048347,110.0,55.0,300.0,15934.0,1266,14668.0,0.0,0.0,2124.0,2124.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
85_0_1058.0,mcts,85,0,False,9,17,581.5566474751904,246.0,123.0,690.0,10495.0,1133,9362.0,0.0,0.0,1058.0,1058.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
85_0_1410.0,mip,85,0,False,22,145,761.4637731415097,1684.0,842.0,13363.0,10495.0,1133,9362.0,0.0,0.0,1410.0,1410.0,0,2,mip
85_0_2123.0,mcts,85,0,False,17,80,769.1198063343581,814.0,407.0,4506.0,10495.0,1133,9362.0,0.0,0.0,2123.0,2123.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
85_0_2137.0,ga_meta,85,0,False,2,1,401.6958796214675,44.0,22.0,48.0,5065.0,718,4347.0,0.0,0.0,2137.0,2137.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
85_1_1062.0,mcts,85,1,False,13,36,436.1538851755814,338.0,169.0,1546.0,9881.0,1235,8646.0,0.0,0.0,1062.0,1062.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
85_1_2133.0,rw_rank_bfs,85,1,False,6,8,117.54030859813712,144.0,72.0,199.0,5188.0,764,4424.0,0.0,0.0,2133.0,2133.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
85_1_2218.0,mcts,85,1,False,14,49,2608.440752296072,684.0,342.0,2894.0,9881.0,1235,8646.0,0.0,0.0,2218.0,2218.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
85_2_1060.0,mcts,85,2,False,9,17,2183.2679056613997,328.0,164.0,780.0,10585.0,1285,9300.0,0.0,0.0,1060.0,1060.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
85_2_2071.0,mcts,85,2,False,16,58,2605.87211750009,846.0,423.0,3380.0,10585.0,1285,9300.0,0.0,0.0,2071.0,2071.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
85_2_2078.0,ga_meta,85,2,False,3,2,45.71739774239766,66.0,33.0,29.0,15666.0,1286,14380.0,0.0,0.0,2078.0,2078.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
85_3_1056.0,mip,85,3,False,5,7,502.97572338954586,148.0,74.0,212.0,10503.0,1172,9331.0,0.0,0.0,1056.0,1056.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
85_3_2171.0,mcts,85,3,False,9,18,79.58045370498651,432.0,216.0,984.0,10503.0,1172,9331.0,0.0,0.0,2171.0,2171.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
85_3_2208.0,mcts,85,3,False,6,10,295.2177839948812,144.0,72.0,335.0,15828.0,1173,14655.0,0.0,0.0,2208.0,2208.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
85_4_1077.0,mcts,85,4,False,9,19,286.50214105797744,286.0,143.0,615.0,10885.0,1170,9715.0,0.0,0.0,1077.0,1077.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
85_4_2132.0,mcts,85,4,False,13,37,1409.1507268743012,682.0,341.0,2220.0,10885.0,1170,9715.0,0.0,0.0,2132.0,2132.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
85_4_2157.0,pl_rank,85,4,False,8,12,219.73461354478584,142.0,71.0,305.0,15934.0,1266,14668.0,0.0,0.0,2157.0,2157.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
86_0_1065.0,mcts,86,0,False,9,21,121.359246426273,342.0,171.0,753.0,10495.0,1133,9362.0,0.0,0.0,1065.0,1065.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
86_0_1427.0,mip,86,0,False,24,178,613.6637335481474,1830.0,915.0,17572.0,10495.0,1133,9362.0,0.0,0.0,1427.0,1427.0,0,2,mip
86_0_2146.0,mcts,86,0,False,18,76,2269.8400425314717,870.0,435.0,4903.0,10495.0,1133,9362.0,0.0,0.0,2146.0,2146.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
86_0_2164.0,mip,86,0,False,3,3,439.10753528544217,42.0,21.0,85.0,5065.0,718,4347.0,0.0,0.0,2164.0,2164.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
86_1_1071.0,mcts,86,1,False,12,28,1055.2885689807815,510.0,255.0,946.0,9881.0,1235,8646.0,0.0,0.0,1071.0,1071.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
86_1_2164.0,ga_meta,86,1,False,2,1,270.11245287198767,20.0,10.0,18.0,5188.0,764,4424.0,0.0,0.0,2164.0,2164.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
86_1_2237.0,mcts,86,1,False,16,58,348.8648725930062,660.0,330.0,3486.0,9881.0,1235,8646.0,0.0,0.0,2237.0,2237.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
86_2_1073.0,mcts,86,2,False,10,22,20.629681629228067,300.0,150.0,799.0,10585.0,1285,9300.0,0.0,0.0,1073.0,1073.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
86_2_2105.0,rw_rank_bfs,86,2,False,9,21,2832.1837260663624,442.0,221.0,1199.0,10585.0,1285,9300.0,0.0,0.0,2105.0,2105.0,0,33,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
86_3_1067.0,mcts,86,3,False,9,14,714.8956832620753,328.0,164.0,514.0,10503.0,1172,9331.0,0.0,0.0,1067.0,1067.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
86_3_2200.0,mcts,86,3,False,12,31,773.9075713799677,590.0,295.0,1783.0,10503.0,1172,9331.0,0.0,0.0,2200.0,2200.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
86_3_2235.0,ga_meta,86,3,False,2,1,556.7161537804143,54.0,27.0,45.0,15828.0,1173,14655.0,0.0,0.0,2235.0,2235.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
86_4_1083.0,mcts,86,4,False,13,42,668.0114646872048,446.0,223.0,1736.0,10885.0,1170,9715.0,0.0,0.0,1083.0,1083.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
86_4_2163.0,mcts,86,4,False,16,66,289.6820232529705,840.0,420.0,4054.0,10885.0,1170,9715.0,0.0,0.0,2163.0,2163.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
86_4_2177.0,ga_meta,86,4,False,3,2,183.65485225088776,36.0,18.0,35.0,15934.0,1266,14668.0,0.0,0.0,2177.0,2177.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
87_0_1076.0,mcts,87,0,False,13,35,1472.24009965277,420.0,210.0,1502.0,10495.0,1133,9362.0,0.0,0.0,1076.0,1076.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
87_0_1444.0,mip,87,0,False,24,157,713.102858815055,2004.0,1002.0,15429.0,10495.0,1133,9362.0,0.0,0.0,1444.0,1444.0,0,2,mip
87_0_2180.0,mip,87,0,False,4,4,1634.2481352453326,118.0,59.0,128.0,5065.0,718,4347.0,0.0,0.0,2180.0,2180.0,0,33,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
