vnr_uid,best_algorithm,num_nodes,num_edges,density,avg_degree,total_demand,node_demand,link_demand,avg_node_demand,avg_link_demand,node_link_demand_ratio,p_net_available,p_net_node_available,p_net_link_available,p_net_node_util,p_net_link_util,total_demand_ratio,node_demand_ratio,link_demand_ratio,lifetime,arrival_time,event_time,inservice_count,network_load,is_fat_tree,is_tree,p_net_size,vnr_to_pnet_size_ratio
186_3_4716.0,mcts,16,62,0.5166666645138889,7.74999951562503,764.0,382.0,3402.0,23.87499850781259,54.87096685691989,0.1122868900316617,10503.0,1172,9331.0,0.0,0.0,0.0727411215773835,0.3259385662747964,0.3645911477478736,997.5336306632776,4716.0,4716.0,0,0,0,1,31,0.5161290156087414
186_3_4760.0,mip,5,4,0.399999980000001,1.599999680000064,112.0,56.0,101.0,11.199997760000448,25.249993687501576,0.5544554400548967,15828.0,1173,14655.0,0.0,0.0,0.007076067727629766,0.04774083542392085,0.006891845785950744,109.3659987062436,4760.0,4760.0,0,0,1,0,36,0.1388888850308643
186_4_2325.0,mip,6,9,0.5999999800000007,2.9999995000000834,250.0,125.0,345.0,20.83332986111169,38.33332907407455,0.3623188395295106,10885.0,1170,9715.0,0.0,0.0,0.022967386309327754,0.10683760674629264,0.035512094695263806,536.5844433642666,2325.0,2325.0,0,0,0,1,31,0.19354838085327802
186_4_4671.0,sa_meta,7,13,0.6190476043083905,3.714285183673545,116.0,58.0,304.0,8.285713102040985,23.384613585798956,0.1907894730566136,15934.0,1266,14668.0,0.0,0.0,0.007280030123805696,0.045813586061758615,0.020725388599623303,699.3161714502039,4671.0,4671.0,0,0,1,0,36,0.19444443904321004
186_4_4716.0,mcts,11,30,0.5454545404958678,5.454544958677731,452.0,226.0,1730.0,20.54545267768612,57.6666647444445,0.13063583807477697,10885.0,1170,9715.0,0.0,0.0,0.04152503444726458,0.1931623929972971,0.17807514151538084,756.9965847930303,4716.0,4716.0,0,0,0,1,31,0.3548386982310097
187_0_2304.0,mcts,14,50,0.5494505464315904,7.142856632653098,500.0,250.0,2007.0,17.857141581632746,40.13999919720002,0.1245640258472526,10495.0,1133,9362.0,0.0,0.0,0.04764173415458392,0.22065313307974124,0.2143772697912436,166.7016678667516,2304.0,2304.0,0,0,0,1,31,0.45161288865764876
187_0_3099.0,mip,21,124,0.5904761890702948,11.80952324716556,1636.0,818.0,11609.0,38.952379097505755,93.62096698692768,0.07046257213623373,10495.0,1133,9362.0,0.0,0.0,0.1558837541537986,0.7219770514369134,1.2400128176415282,520.6378746422535,3099.0,3099.0,0,0,0,1,31,0.677419332986473
187_0_4608.0,mip,5,6,0.5999999700000015,2.399999520000096,100.0,50.0,146.0,9.9999980000004,24.333329277778454,0.34246575107900173,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,0.019916351320470753,0.06983240213710558,0.03391405341837072,249.346162544639,4608.0,4608.0,1,1,0,1,31,0.1612903173777317
187_0_4641.0,mcts,17,69,0.5073529393112024,8.117646581314906,960.0,480.0,4214.0,28.2352924567475,61.07246288300779,0.11390602750025959,10495.0,1133,9362.0,0.0,0.0,0.09147212957680113,0.4236540155131032,0.45011749621340336,1472.2041567216284,4641.0,4641.0,0,0,0,1,31,0.5483870790842877
187_1_2330.0,mcts,9,23,0.6388888800154322,5.11111054320994,356.0,178.0,877.0,19.77777558024716,38.130433124763776,0.20296465199205854,9881.0,1235,8646.0,0.0,0.0,0.03602874202651263,0.14412955453916634,0.10143418920871684,392.6423300477022,2330.0,2330.0,0,0,0,1,31,0.29032257127991706
187_1_4612.0,mip,6,10,0.6666666444444451,3.33333277777787,94.0,47.0,221.0,7.833332027777995,22.099997790000224,0.2126696822956123,5188.0,764,4424.0,0.0,0.0,0.018118735540069632,0.06151832452680848,0.04995479203210786,477.6001630768216,4612.0,4612.0,0,0,0,1,31,0.19354838085327802
187_1_4701.0,mcts,17,62,0.45588235126513843,7.294117217993104,770.0,385.0,3967.0,22.647057491349557,63.98386993574404,0.09705066798662701,9881.0,1235,8646.0,0.0,0.0,0.07792733528206382,0.3117408904358373,0.45882489006953214,2342.150222270169,4701.0,4701.0,0,0,0,1,31,0.5483870790842877
187_2_2338.0,mcts,11,36,0.6545454485950414,6.545453950413278,456.0,228.0,1201.0,20.72727084297538,33.36111018441361,0.18984179834317916,10585.0,1285,9300.0,0.0,0.0,0.043079829943969784,0.17743190647670667,0.12913978493235057,734.477651547404,2338.0,2338.0,0,0,0,1,31,0.3548386982310097
187_2_4605.0,mcts,12,31,0.46969696613865936,5.166666236111148,526.0,263.0,1845.0,21.91666484027793,59.516127112382996,0.14254742539699325,10585.0,1285,9300.0,0.0,0.0,0.04969296173361427,0.2046692605411134,0.1983870967528616,339.1652209529576,4605.0,4605.0,0,0,0,1,31,0.38709676170655605
187_2_4626.0,rw_rank_bfs,6,8,0.5333333155555561,2.6666662222222963,80.0,40.0,141.0,6.66666555555574,17.624997796875277,0.2836879412504401,15666.0,1286,14380.0,0.0,0.0,0.005106600280537049,0.031104199042687245,0.009805285117537879,202.3027070881677,4626.0,4626.0,0,0,1,0,36,0.16666666203703717
187_3_2368.0,mcts,14,58,0.6373626338606448,8.285713693877593,504.0,252.0,2475.0,17.999998714285805,42.67241305737219,0.10181818177704316,10503.0,1172,9331.0,0.0,0.0,0.04798628962696503,0.2150170646629547,0.26524488262080753,508.9269327121856,2368.0,2368.0,0,0,0,1,31,0.45161288865764876
187_3_4743.0,mcts,12,31,0.46969696613865936,5.166666236111148,518.0,259.0,1939.0,21.583331534722372,62.54838507908435,0.1335740071513285,10503.0,1172,9331.0,0.0,0.0,0.04931924211660295,0.22098976090359232,0.20780195046535183,860.3237527169114,4743.0,4743.0,0,0,0,1,31,0.38709676170655605
187_3_4798.0,mip,10,19,0.42222221753086425,3.799999620000038,190.0,95.0,476.0,9.499999050000095,25.05263026038788,0.19957983151348774,15828.0,1173,14655.0,0.0,0.0,0.01200404346651478,0.08098891723700859,0.03248038211992628,1265.8068669469217,4798.0,4798.0,0,0,1,0,36,0.2777777700617286
187_4_2337.0,mcts,14,52,0.571428568288854,7.428570897959222,452.0,226.0,2090.0,16.142855989796,40.192306919378716,0.10813397124012729,10885.0,1170,9715.0,0.0,0.0,0.04152503444726458,0.1931623929972971,0.21513124032783001,331.362197795661,2337.0,2337.0,0,0,0,1,31,0.45161288865764876
187_4_4699.0,mip,6,9,0.5999999800000007,2.9999995000000834,154.0,77.0,229.0,12.833331194444801,25.444441617284266,0.3362445400163994,15934.0,1266,14668.0,0.0,0.0,0.009664867578155838,0.060821484944058854,0.015612217070110975,457.56098309101776,4699.0,4699.0,0,0,1,0,36,0.16666666203703717
187_4_4754.0,mcts,14,48,0.5274725245743268,6.857142367346974,708.0,354.0,2724.0,25.285712479591968,56.74999881770836,0.1299559470888561,10885.0,1170,9715.0,0.0,0.0,0.0650436380280162,0.30256410230550074,0.28039114768086554,1.3567850144708042,4754.0,4754.0,0,0,0,1,31,0.45161288865764876
188_0_2316.0,sa_meta,7,11,0.5238095113378688,3.142856693877615,252.0,126.0,411.0,17.999997428571795,37.36363296694246,0.3065693423197826,10495.0,1133,9362.0,0.0,0.0,0.024011434013910295,0.11120917907218959,0.0439008758765327,238.958997409046,2316.0,2316.0,0,0,0,1,31,0.22580644432882438
188_0_3113.0,mip,15,69,0.6571428540136055,9.199999386666708,1288.0,644.0,6941.0,42.933330471111304,100.59420144066375,0.09278201986849416,10495.0,1133,9362.0,0.0,0.0,0.12272510718220818,0.5684024708134134,0.7414014098759452,550.354779481452,3113.0,3113.0,0,0,0,1,31,0.4838709521331951
188_0_4635.0,mcts,9,19,0.5277777704475309,4.2222217530864725,154.0,77.0,402.0,8.555554604938377,21.157893623268755,0.19154228808074059,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,0.030671181033524956,0.10754189929114259,0.09337979091907553,1566.4146970149457,4635.0,4635.0,1,1,0,1,31,0.29032257127991706
188_0_4671.0,mcts,19,88,0.5146198815361992,9.263157407202241,912.0,456.0,4950.0,23.99999873684217,56.249999360795464,0.09212121210260177,10495.0,1133,9362.0,0.0,0.0,0.08689852309796108,0.40247131473744807,0.5287331766151748,158.93318409181006,4671.0,4671.0,0,0,0,1,31,0.6129032060353804
188_1_2338.0,mcts,7,12,0.5714285578231296,3.42857093877558,282.0,141.0,490.0,20.142854265306532,40.83332993055584,0.28775510145356104,9881.0,1235,8646.0,0.0,0.0,0.028539621492911685,0.11417004039338458,0.056673606285372005,530.8567696476852,2338.0,2338.0,0,0,0,1,31,0.22580644432882438
188_1_4643.0,ga_meta,2,1,0.99999950000025,0.99999950000025,50.0,25.0,45.0,12.499993750003124,44.999955000045006,0.5555555432098769,5188.0,764,4424.0,0.0,0.0,0.009637625287271082,0.03272251304617472,0.010171790232782144,23.368253371267617,4643.0,4643.0,0,0,0,1,31,0.06451612695109267
188_1_4722.0,mcts,11,29,0.5272727224793389,5.272726793388474,498.0,249.0,1741.0,22.636361578512584,60.03448068846618,0.1430212520717856,9881.0,1235,8646.0,0.0,0.0,0.05039975710450362,0.20161943303512594,0.20136479294455645,644.6479779889736,4722.0,4722.0,0,0,0,1,31,0.3548386982310097
188_2_2351.0,mcts,6,9,0.5999999800000007,2.9999995000000834,180.0,90.0,408.0,14.999997500000417,45.33332829629686,0.2205882347534602,10585.0,1285,9300.0,0.0,0.0,0.01700519603051439,0.07003891045133158,0.04387096773721817,794.1202686980486,2351.0,2351.0,0,0,0,1,31,0.19354838085327802
188_2_4633.0,mcts,14,45,0.4945054917884314,6.428570969387788,730.0,365.0,2596.0,26.071426709183807,57.68888760691361,0.140600924445069,10585.0,1285,9300.0,0.0,0.0,0.06896551723486391,0.28404669238595587,0.27913978491622154,3414.681834998381,4633.0,4633.0,0,0,0,1,31,0.45161288865764876
188_2_4656.0,rw_rank_bfs,8,14,0.49999999107142873,3.499999562500055,144.0,72.0,304.0,8.999998875000141,21.714284163265418,0.23684210448407203,15666.0,1286,14380.0,0.0,0.0,0.009191880504966686,0.05598755827683704,0.021140472877528477,182.90445998288823,4656.0,4656.0,0,0,1,0,36,0.22222221604938291
188_3_2378.0,mip,7,10,0.476190464852608,2.85714244897965,214.0,107.0,390.0,15.285712102041128,38.999996100000395,0.27435897365548984,10503.0,1172,9331.0,0.0,0.0,0.020375130913036738,0.09129692824974664,0.04179616332206664,427.724888150684,2378.0,2378.0,0,0,0,1,31,0.22580644432882438
188_3_4768.0,mcts,20,96,0.5052631565650969,9.599999520000024,1010.0,505.0,5905.0,25.24999873750006,61.51041602593317,0.08552074511676193,10503.0,1172,9331.0,0.0,0.0,0.09616300103816404,0.4308873716460005,0.6328367805559064,1051.6586006225689,4768.0,4768.0,0,0,0,1,31,0.6451612695109268
188_3_4826.0,mip,6,9,0.5999999800000007,2.9999995000000834,170.0,85.0,190.0,14.16666430555595,21.111108765432363,0.447368418698061,15828.0,1173,14655.0,0.0,0.0,0.010740459943723751,0.07246376805416557,0.012964858409214271,275.95164441107164,4826.0,4826.0,0,0,1,0,36,0.16666666203703717
188_4_2350.0,pl_rank,5,5,0.4999999750000012,1.99999960000008,204.0,102.0,213.0,20.399995920000816,42.599991480001705,0.4788732371883886,10885.0,1170,9715.0,0.0,0.0,0.018741387228411448,0.08717948710497479,0.02192485846403244,253.62255602646937,2350.0,2350.0,0,0,0,1,31,0.1612903173777317
188_4_4726.0,mip,5,5,0.4999999750000012,1.99999960000008,112.0,56.0,129.0,11.199997760000448,25.79999484000103,0.4341085237666006,15934.0,1266,14668.0,0.0,0.0,0.007028994602295155,0.0442338072320428,0.008794655030761205,22.122510150070475,4726.0,4726.0,0,0,1,0,36,0.1388888850308643
188_4_4771.0,mcts,20,94,0.4947368408033241,9.399999530000024,1012.0,506.0,5788.0,25.299998735000063,61.57446743005886,0.08742225292200721,10885.0,1170,9715.0,0.0,0.0,0.09297197978015875,0.43247863210899257,0.5957797220179331,775.3299273067946,4771.0,4771.0,0,0,0,1,31,0.6451612695109268
189_0_2321.0,mcts,13,50,0.6410256369165024,7.692307100591762,612.0,306.0,2192.0,23.538459727810793,43.83999912320002,0.13959854008229994,10495.0,1133,9362.0,0.0,0.0,0.05831348260521072,0.2700794348896033,0.23413800467484105,99.92776829199636,2321.0,2321.0,0,0,0,1,31,0.4193548251821024
189_0_3129.0,mip,21,124,0.5904761890702948,11.80952324716556,1480.0,740.0,11942.0,35.23809356009078,96.3064508362383,0.06196616981561161,10495.0,1133,9362.0,0.0,0.0,0.1410195330975684,0.6531332739160342,1.2755821404320036,816.1496701692246,3129.0,3129.0,0,0,0,1,31,0.677419332986473
189_0_4660.0,mcts,9,20,0.5555555478395063,4.444443950617339,142.0,71.0,450.0,7.888888012345777,22.499998875000056,0.1577777774271605,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,0.028281218875068466,0.09916201103468993,0.10452961670045768,103.592590429747,4660.0,4660.0,1,1,0,1,31,0.29032257127991706
189_0_4690.0,mcts,16,64,0.5333333311111111,7.999999500000031,810.0,405.0,3924.0,25.312498417968847,61.312499041992204,0.10321100914800943,10495.0,1133,9362.0,0.0,0.0,0.07717960933042595,0.35745807558918086,0.41914120909857494,82.86226837053422,4690.0,4690.0,0,0,0,1,31,0.5161290156087414
189_1_2355.0,mcts,5,7,0.6999999650000017,2.799999440000112,128.0,64.0,321.0,12.799997440000512,45.85713630612339,0.19937694641938647,9881.0,1235,8646.0,0.0,0.0,0.012954154436498921,0.05182186230621711,0.037126995137968195,78.0612096202704,2355.0,2355.0,0,0,0,1,31,0.1612903173777317
189_1_4671.0,mip,5,6,0.5999999700000015,2.399999520000096,120.0,60.0,198.0,11.99999760000048,32.999994500000916,0.30303030149984694,5188.0,764,4424.0,0.0,0.0,0.023130300689450597,0.07853403131081933,0.044755877024241435,295.38511200466525,4671.0,4671.0,0,0,0,1,31,0.1612903173777317
189_1_4739.0,mcts,17,68,0.4999999981617647,7.999999529411792,852.0,426.0,4320.0,25.058822055363407,63.52941083044984,0.09861111108828445,9881.0,1235,8646.0,0.0,0.0,0.08622609046794595,0.34493927097575766,0.4996530186791981,1877.463018600138,4739.0,4739.0,0,0,0,1,31,0.5483870790842877
189_2_2359.0,mcts,10,20,0.4444444395061729,3.99999960000004,274.0,137.0,845.0,13.699998630000138,42.2499978875001,0.16213017732292287,10585.0,1285,9300.0,0.0,0.0,0.025885687290894126,0.10661478590924918,0.09086021504399353,96.97263515658535,2359.0,2359.0,0,0,0,1,31,0.3225806347554634
189_2_4656.0,mcts,11,29,0.5272727224793389,5.272726793388474,666.0,333.0,1622.0,30.27272452066141,55.93103255410232,0.20530209605098512,10585.0,1285,9300.0,0.0,0.0,0.06291922531290324,0.25914396866992684,0.17440860213178402,1102.9195585263374,4656.0,4656.0,0,0,0,1,31,0.3548386982310097
189_2_4672.0,mip,4,3,0.4999999583333368,1.4999996250000938,96.0,48.0,80.0,11.99999700000075,26.66665777778074,0.5999999925000001,15666.0,1286,14380.0,0.0,0.0,0.006127920336644458,0.03732503885122469,0.005563282336191705,747.6037259010285,4672.0,4672.0,0,0,1,0,36,0.11111110802469146
189_3_2394.0,mcts,14,51,0.5604395573602222,7.28571376530616,466.0,233.0,1870.0,16.642855954081718,36.66666594771243,0.12459893041465298,10503.0,1172,9331.0,0.0,0.0,0.04436827572651925,0.198805460581224,0.20040724464683235,38.83209595258115,2394.0,2394.0,0,0,0,1,31,0.45161288865764876
189_3_4798.0,mcts,9,11,0.30555555131172846,2.4444441728395367,462.0,231.0,771.0,25.666663814815134,70.09090271900885,0.29961089455303386,10503.0,1172,9331.0,0.0,0.0,0.04398743215805127,0.1970989759410418,0.08262779979823943,783.4646453259523,4798.0,4798.0,0,0,0,1,31,0.29032257127991706
189_3_4858.0,mip,4,3,0.4999999583333368,1.4999996250000938,74.0,37.0,101.0,9.249997687500578,33.66665544444818,0.366336630036271,15828.0,1173,14655.0,0.0,0.0,0.00467525903432681,0.03154305197651913,0.006891845785950744,482.90762872728857,4858.0,4858.0,0,0,1,0,36,0.11111110802469146
189_4_2357.0,mcts,14,43,0.47252746993116773,6.142856704081664,534.0,267.0,1589.0,19.07142720918377,36.95348751270959,0.16803020757203888,10885.0,1170,9715.0,0.0,0.0,0.049058337156724086,0.22820512801008105,0.16356150281383824,282.6023746092864,2357.0,2357.0,0,0,0,1,31,0.45161288865764876
189_4_4751.0,rw_rank_bfs,7,9,0.4285714183673472,2.571428204081685,214.0,107.0,181.0,15.285712102041128,20.11110887654346,0.5911602177283966,15934.0,1266,14668.0,0.0,0.0,0.013430400400813957,0.08451816738979608,0.012339787291223085,924.5094827226015,4751.0,4751.0,0,0,1,0,36,0.19444443904321004
189_4_4793.0,mcts,17,64,0.47058823356401386,7.5294113217993335,778.0,389.0,3876.0,22.882351595155786,60.56249905371096,0.10036119708453013,10885.0,1170,9715.0,0.0,0.0,0.07147450619462797,0.33247863219446266,0.39897066388070296,443.5297717959835,4793.0,4793.0,0,0,0,1,31,0.5483870790842877
18_0_250.0,mcts,12,32,0.4848484811753903,5.333332888888926,394.0,197.0,1097.0,16.416665298611225,34.28124892871097,0.17958067440329928,10495.0,1133,9362.0,0.0,0.0,0.03754168651381213,0.1738746688668361,0.11717581712057511,35.83769496321958,250.0,250.0,0,0,0,1,31,0.38709676170655605
18_0_298.0,mip,25,180,0.599999999,14.399999424000022,1894.0,947.0,17047.0,37.87999848480006,94.70555502941359,0.0555522965885169,10495.0,1133,9362.0,0.0,0.0,0.18046688897756388,0.8358340681060599,1.8208716084361385,1707.8643755683609,298.0,298.0,0,0,0,1,31,0.8064515868886585
18_0_481.0,ga_meta,3,2,0.6666665555555741,1.333332888889037,72.0,36.0,22.0,11.999996000001333,10.99999450000275,1.6363635619834744,5065.0,718,4347.0,0.0,0.0,0.014215202366393839,0.05013927569618485,0.00506096158153647,186.9432479068438,481.0,481.0,0,0,0,1,31,0.09677419042663901
18_0_488.0,mcts,9,21,0.5833333252314816,4.666666148148206,552.0,276.0,1304.0,30.66666325925964,62.09523513832213,0.21165644155547816,10495.0,1133,9362.0,0.0,0.0,0.05259647450666065,0.24360105892003434,0.13928647723357332,458.17288142252346,488.0,488.0,0,0,0,1,31,0.29032257127991706
18_1_244.0,mcts,12,29,0.43939393606519744,4.833332930555589,386.0,193.0,1151.0,16.08333199305567,39.68965380380504,0.16768027787343154,9881.0,1235,8646.0,0.0,0.0,0.03906487197256706,0.15627530351718597,0.13312514456012894,938.0995193159704,244.0,244.0,0,0,0,1,31,0.38709676170655605
18_1_503.0,mcts,10,23,0.5111111054320988,4.599999540000046,570.0,285.0,1274.0,28.499997150000286,55.39130193950861,0.22370486638641687,9881.0,1235,8646.0,0.0,0.0,0.05768646897503426,0.23076923058237306,0.1473513763419672,949.196467628312,503.0,503.0,0,0,0,1,31,0.3225806347554634
18_1_504.0,rw_rank_bfs,9,13,0.3611111060956791,2.8888885679012706,162.0,81.0,319.0,8.999999000000113,24.53845965088772,0.2539184945018229,5188.0,764,4424.0,0.0,0.0,0.031225905930758305,0.1060209422696061,0.07210669076127786,915.18325247399,504.0,504.0,0,0,0,1,31,0.29032257127991706
18_2_233.0,ga_meta,8,9,0.32142856568877565,2.2499997187500353,266.0,133.0,373.0,16.624997921875263,41.444439839506686,0.3565683636553127,10585.0,1285,9300.0,0.0,0.0,0.02512990080064904,0.10350194544474556,0.04010752687740779,442.3647883564051,233.0,233.0,0,0,0,1,31,0.2580645078043707
18_2_427.0,rw_rank_bfs,8,18,0.6428571313775513,4.499999437500071,164.0,82.0,409.0,10.249998718750161,22.722220959876612,0.20048899706481907,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,0.010525640202135573,0.06391270454878199,0.028605399354552707,112.0985178767175,427.0,427.0,1,1,1,0,36,0.22222221604938291
18_2_450.0,mcts,11,25,0.4545454504132232,4.545454132231443,538.0,269.0,1594.0,24.45454323140516,63.7599974496001,0.16875784180128114,10585.0,1285,9300.0,0.0,0.0,0.050826641468981894,0.20933852123786884,0.1713978494439357,2041.343715412757,450.0,450.0,0,0,0,1,31,0.3548386982310097
18_3_211.0,mcts,12,36,0.5454545413223141,5.999999500000042,388.0,194.0,1402.0,16.166665319444558,38.944443362654354,0.1383737516844695,10503.0,1172,9331.0,0.0,0.0,0.03694182614139371,0.1655290100976715,0.15025184866035238,598.1109072901068,211.0,211.0,0,0,0,1,31,0.38709676170655605
18_3_475.0,mcts,12,32,0.4848484811753903,5.333332888888926,576.0,288.0,1680.0,23.99999800000017,52.499998359375056,0.1714285713265306,10503.0,1172,9331.0,0.0,0.0,0.054841473859388604,0.24573378818623395,0.18004501123351785,186.36999375172695,475.0,475.0,0,0,0,1,31,0.38709676170655605
18_3_476.0,ga_meta,3,2,0.6666665555555741,1.333332888889037,92.0,46.0,47.0,15.333328222223924,23.499988250005874,0.9787233834314174,15828.0,1173,14655.0,0.0,0.0,0.005812484204838736,0.039215686241077845,0.003207096553858267,883.0490146845523,476.0,476.0,0,0,1,0,36,0.08333333101851859
18_4_251.0,mcts,15,51,0.4857142834013606,6.799999546666697,536.0,268.0,2049.0,17.866665475555635,40.176469800461376,0.1307955099410466,10885.0,1170,9715.0,0.0,0.0,0.04924207624719871,0.2290598288640514,0.2109109624075233,525.9479711088144,251.0,251.0,0,0,0,1,31,0.4838709521331951
18_4_463.0,pl_rank,7,9,0.4285714183673472,2.571428204081685,154.0,77.0,233.0,10.999998428571653,25.888886012346,0.33047210158595663,15934.0,1266,14668.0,0.0,0.0,0.009664867578155838,0.060821484944058854,0.015884919551684966,315.1166864346288,463.0,463.0,0,0,1,0,36,0.19444443904321004
18_4_464.0,mcts,20,88,0.46315789351800557,8.799999560000021,1094.0,547.0,5288.0,27.349998632500068,60.090908408057864,0.10344175489723113,10885.0,1170,9715.0,0.0,0.0,0.10050528248961825,0.46752136712177655,0.5443129181117536,2747.2147540516594,464.0,464.0,0,0,0,1,31,0.6451612695109268
190_0_2336.0,mcts,11,22,0.3999999963636364,3.9999996363636696,366.0,183.0,838.0,16.636362123967082,38.09090735950421,0.21837708804489608,10495.0,1133,9362.0,0.0,0.0,0.03487374940115543,0.1615180934143706,0.08951078828353869,776.8727459312998,2336.0,2336.0,0,0,0,1,31,0.3548386982310097
